code,name,ktype,fq,tdate,open,close,high,low,cjl,cje,hsl
"""股票代码""","""股票名称""","""K线类别""","""复权信息，除沪深京A股、B股、港股外，其余复权值默认为前复权""","""交易时间""","""开盘价""","""收盘价""","""最高价""","""最低价""","""成交量""","""成交额""","""换手率"""
000731,四川美丰,101,0,2022-07-15,9.05,9.14,9.27,9.0,286314.0,2.62104E8,4.89
000732,ST泰禾,101,0,2022-07-15,1.19,1.17,1.2,1.17,316997.0,3.72505E7,1.28
000733,振华科技,101,0,2022-07-15,126.73,125.75,129.97,125.66,55326.0,7.0566502E8,1.07
000735,罗 牛 山,101,0,2022-07-15,7.0,6.77,7.03,6.76,193605.0,1.33282E8,1.68
000736,中交地产,101,0,2022-07-15,14.22,13.06,14.39,13.06,500019.0,6.6601702E8,7.19
000737,北方铜业,101,0,2022-07-15,6.08,5.9,6.1,5.89,58781.0,3.52447E7,1.07
000738,航发控制,101,0,2022-07-15,28.5,28.31,29.06,28.3,89927.0,2.57932992E8,0.72
000739,普洛药业,101,0,2022-07-15,19.73,19.08,19.73,19.01,150255.0,2.89928E8,1.28
000750,国海证券,101,0,2022-07-15,3.5,3.38,3.5,3.37,297690.0,1.02367E8,0.55
000751,锌业股份,101,0,2022-07-15,3.3,3.13,3.3,3.12,364860.0,1.16632E8,2.59
000752,*ST西发,101,0,2022-07-15,4.37,4.38,4.49,4.28,18385.0,8103540.0,0.7
000753,漳州发展,101,0,2022-07-15,4.16,4.06,4.26,4.04,725889.0,2.99443008E8,7.32
000755,山西路桥,101,0,2022-07-15,7.22,8.3,8.57,7.15,1863740.0,1.41424E9,30.55
000756,新华制药,101,0,2022-07-15,26.71,25.72,28.09,25.0,490532.0,1.28743002E9,11.24
000757,浩物股份,101,0,2022-07-15,4.12,4.03,4.13,4.02,65533.0,2.66897E7,1.28
000758,中色股份,101,0,2022-07-15,4.62,4.6,4.7,4.6,287855.0,1.33967E8,1.46
000759,中百集团,101,0,2022-07-15,5.09,4.86,5.1,4.84,65256.0,3.20465E7,0.96
000761,本钢板材,101,0,2022-07-15,3.43,3.31,3.43,3.3,121308.0,4.06645E7,0.33
000762,西藏矿业,101,0,2022-07-15,56.69,58.95,62.16,56.69,408461.0,2.45216998E9,7.84
000766,通化金马,101,0,2022-07-15,5.13,5.12,5.22,5.08,79840.0,4.11425E7,1.01
000767,晋控电力,101,0,2022-07-15,4.13,3.93,4.19,3.92,1135530.0,4.58824992E8,3.9
000768,中航西飞,101,0,2022-07-15,31.5,31.14,32.0,31.08,241560.0,7.6234701E8,0.87
000776,广发证券,101,0,2022-07-15,16.84,16.46,17.06,16.46,565656.0,9.4721101E8,0.96
000777,中核科技,101,0,2022-07-15,11.2,10.8,11.25,10.79,83900.0,9.20968E7,2.19
000778,新兴铸管,101,0,2022-07-15,4.9,4.69,4.9,4.67,1099100.0,5.22123008E8,2.82
000779,甘咨询,101,0,2022-07-15,10.39,10.07,10.49,10.06,64292.0,6.56102E7,3.6
000782,美达股份,101,0,2022-07-15,4.67,4.62,4.71,4.61,38294.0,1.78197E7,0.73
000783,长江证券,101,0,2022-07-15,5.52,5.4,5.53,5.4,152042.0,8.3429904E7,0.27
000785,居然之家,101,0,2022-07-15,4.06,3.95,4.07,3.95,68039.0,2.72118E7,0.25
000786,北新建材,101,0,2022-07-15,31.02,29.75,31.02,29.6,163664.0,4.94979008E8,0.97
000788,北大医药,101,0,2022-07-15,7.77,7.64,7.79,7.61,134337.0,1.03019E8,2.25
000789,万年青,101,0,2022-07-15,10.45,10.17,10.46,10.17,93650.0,9.6414896E7,1.17
000790,华神科技,101,0,2022-07-15,4.7,4.57,4.71,4.55,86536.0,3.98697E7,1.4
000791,甘肃电投,101,0,2022-07-15,6.12,6.01,6.18,5.97,363291.0,2.20646E8,2.67
000792,盐湖股份,101,0,2022-07-15,30.2,30.13,31.25,30.09,1189390.0,3.65196006E9,2.19
000793,华闻集团,101,0,2022-07-15,2.38,2.31,2.39,2.28,387871.0,9.02182E7,1.98
000795,英洛华,101,0,2022-07-15,7.38,7.45,7.75,7.36,494363.0,3.75396992E8,4.36
000796,ST凯撒,101,0,2022-07-15,5.17,5.34,5.52,5.08,290813.0,1.55143008E8,3.62
000797,中国武夷,101,0,2022-07-15,3.13,2.96,3.14,2.96,535376.0,1.61915008E8,3.41
000798,中水渔业,101,0,2022-07-15,10.08,9.81,10.25,9.81,102249.0,1.01771E8,3.2
000799,酒鬼酒,101,0,2022-07-15,159.52,162.91,165.8,158.0,79093.0,1.29096998E9,2.43
000800,一汽解放,101,0,2022-07-15,8.78,8.62,9.02,8.6,203282.0,1.79004992E8,1.44
000801,四川九洲,101,0,2022-07-15,6.36,6.25,6.39,6.24,69868.0,4.40938E7,0.68
000802,北京文化,101,0,2022-07-15,4.21,4.13,4.21,4.11,55870.0,2.31832E7,0.79
000803,北清环能,101,0,2022-07-15,14.52,14.66,15.0,14.41,58837.0,8.7019E7,2.08
000806,*ST银河,101,0,2022-07-15,2.44,2.46,2.54,2.44,63013.0,1.55824E7,0.9
000807,云铝股份,101,0,2022-07-15,9.35,9.23,9.44,9.22,582785.0,5.4269299E8,1.87
000809,ST新城,101,0,2022-07-15,2.53,2.54,2.61,2.47,78074.0,1.98126E7,0.95
000810,创维数字,101,0,2022-07-15,16.55,16.54,17.29,16.25,198425.0,3.32452E8,1.78
000811,冰轮环境,101,0,2022-07-15,10.33,10.1,10.53,10.1,87975.0,9.0462704E7,1.18
000812,陕西金叶,101,0,2022-07-15,5.73,5.69,5.86,5.65,244620.0,1.40722E8,3.18
000813,德展健康,101,0,2022-07-15,3.35,3.2,3.35,3.19,131205.0,4.26616E7,0.59
000815,美利云,101,0,2022-07-15,9.03,9.54,10.29,9.03,402986.0,3.87673984E8,5.8
000816,智慧农业,101,0,2022-07-15,4.8,4.61,4.93,4.6,658317.0,3.12246016E8,4.9
000818,航锦科技,101,0,2022-07-15,31.4,31.2,31.88,31.0,60406.0,1.8933E8,0.89
000819,岳阳兴长,101,0,2022-07-15,16.03,17.63,17.63,15.77,288368.0,5.02118016E8,9.64
000820,*ST节能,101,0,2022-07-15,3.95,3.95,3.95,3.95,12307.0,4861260.0,0.43
000821,京山轻机,101,0,2022-07-15,16.78,18.74,18.74,16.73,1227390.0,2.17650995E9,20.78
000822,山东海化,101,0,2022-07-15,8.92,8.73,9.14,8.7,394559.0,3.50039008E8,4.41
000823,超声电子,101,0,2022-07-15,9.9,9.9,10.05,9.75,88074.0,8.7534304E7,1.64
000825,太钢不锈,101,0,2022-07-15,5.03,4.91,5.03,4.91,529418.0,2.61714E8,0.93
000826,启迪环境,101,0,2022-07-15,3.23,3.19,3.28,3.14,246527.0,7.86032E7,1.72
000828,东莞控股,101,0,2022-07-15,10.22,10.07,10.29,10.07,56019.0,5.69914E7,0.54
000829,天音控股,101,0,2022-07-15,10.25,10.26,10.57,10.13,218423.0,2.25222E8,2.13
000830,鲁西化工,101,0,2022-07-15,15.27,14.7,15.27,14.7,416718.0,6.1986298E8,2.85
000831,五矿稀土,101,0,2022-07-15,28.77,28.51,29.66,28.5,192207.0,5.5905101E8,1.96
000833,粤桂股份,101,0,2022-07-15,8.0,7.74,8.07,7.74,277380.0,2.18884E8,7.34
000836,富通信息,101,0,2022-07-15,2.95,2.86,2.95,2.85,273703.0,7.89204E7,2.27
000837,秦川机床,101,0,2022-07-15,7.91,7.67,7.96,7.65,117161.0,9.1247504E7,1.69
000838,财信发展,101,0,2022-07-15,6.6,6.33,6.6,6.27,230514.0,1.48007008E8,2.19
000839,ST国安,101,0,2022-07-15,2.09,2.04,2.1,2.0,382189.0,7.8629296E7,0.98
000848,承德露露,101,0,2022-07-15,8.77,8.58,8.81,8.56,152522.0,1.32662E8,1.42
000850,华茂股份,101,0,2022-07-15,3.76,3.62,3.77,3.62,68954.0,2.5275E7,0.73
000851,高鸿股份,101,0,2022-07-15,5.1,5.06,5.24,4.94,441294.0,2.23506E8,4.02
000852,石化机械,101,0,2022-07-15,6.87,6.67,6.93,6.67,120140.0,8.1362E7,1.55
000856,冀东装备,101,0,2022-07-15,8.86,8.52,8.88,8.51,196554.0,1.71412E8,8.66
000858,五 粮 液,101,0,2022-07-15,190.15,189.9,195.51,188.0,207209.0,3.97917005E9,0.53
000859,国风新材,101,0,2022-07-15,6.51,6.35,6.59,6.35,114072.0,7.34702E7,1.36
000860,顺鑫农业,101,0,2022-07-15,23.76,23.29,23.76,22.38,285535.0,6.6159699E8,3.85
000861,海印股份,101,0,2022-07-15,2.63,2.5,2.63,2.48,520725.0,1.31664E8,2.19
000862,银星能源,101,0,2022-07-15,7.56,7.74,7.98,7.55,551294.0,4.29172E8,11.0
000863,三湘印象,101,0,2022-07-15,3.3,3.15,3.35,3.15,251860.0,8.0945104E7,2.12
000868,安凯客车,101,0,2022-07-15,6.52,6.08,6.76,6.05,915632.0,5.8894502E8,12.49
000869,张  裕Ａ,101,0,2022-07-15,28.12,27.4,28.2,27.4,15748.0,4.36096E7,0.35
000875,吉电股份,101,0,2022-07-15,7.21,7.79,7.96,7.11,2598850.0,1.99852006E9,10.63
000876,新 希 望,101,0,2022-07-15,17.04,16.84,17.26,16.84,490963.0,8.3631398E8,1.09
000877,天山股份,101,0,2022-07-15,12.06,11.77,12.07,11.75,92892.0,1.10263E8,1.06
000878,云南铜业,101,0,2022-07-15,10.82,10.57,10.82,10.56,146861.0,1.56784E8,0.86
000880,潍柴重机,101,0,2022-07-15,9.76,9.31,9.76,9.31,80191.0,7.5962704E7,4.95
000881,中广核技,101,0,2022-07-15,8.78,8.55,8.81,8.55,89338.0,7.71822E7,1.16
000882,华联股份,101,0,2022-07-15,1.92,1.81,1.93,1.8,624007.0,1.14749E8,2.28
000883,湖北能源,101,0,2022-07-15,5.22,5.07,5.23,5.06,443136.0,2.27546E8,0.68
000885,城发环境,101,0,2022-07-15,9.77,9.89,10.26,9.77,170715.0,1.70443008E8,2.66
000886,海南高速,101,0,2022-07-15,4.66,4.46,4.7,4.45,373015.0,1.688E8,3.83
000887,中鼎股份,101,0,2022-07-15,19.47,19.94,20.55,19.37,538497.0,1.08328998E9,4.1
000888,峨眉山Ａ,101,0,2022-07-15,7.72,7.73,7.98,7.65,198170.0,1.54916992E8,3.76
000889,ST中嘉,101,0,2022-07-15,1.81,1.75,1.83,1.75,195923.0,3.48203E7,2.25
000890,法尔胜,101,0,2022-07-15,4.22,4.09,4.29,4.09,26244.0,1.0946E7,0.63
000892,欢瑞世纪,101,0,2022-07-15,3.48,3.38,3.53,3.34,275173.0,9.4118E7,5.14
000893,亚钾国际,101,0,2022-07-15,36.0,35.0,36.97,35.0,103735.0,3.73652992E8,1.37
000895,双汇发展,101,0,2022-07-15,27.27,27.11,27.65,27.08,115379.0,3.15523008E8,0.77
000897,津滨发展,101,0,2022-07-15,2.4,2.32,2.42,2.31,249198.0,5.83241E7,1.54
000898,鞍钢股份,101,0,2022-07-15,3.12,2.99,3.13,2.99,547870.0,1.66246E8,0.69
000900,现代投资,101,0,2022-07-15,4.29,4.18,4.31,4.16,177402.0,7.4706896E7,1.17
000901,航天科技,101,0,2022-07-15,8.89,8.66,8.89,8.66,99930.0,8.7586096E7,1.25
000902,新洋丰,101,0,2022-07-15,17.5,17.39,18.07,17.38,99517.0,1.75944992E8,0.84
000903,云内动力,101,0,2022-07-15,3.02,2.95,3.06,2.95,213991.0,6.39196E7,1.09
000905,厦门港务,101,0,2022-07-15,7.93,7.89,8.03,7.8,125265.0,9.94016E7,2.36
000906,浙商中拓,101,0,2022-07-15,9.7,10.1,10.63,9.66,156446.0,1.60367008E8,2.29
000908,景峰医药,101,0,2022-07-15,3.43,3.26,3.43,3.25,189308.0,6.25666E7,2.5
000909,数源科技,101,0,2022-07-15,8.9,8.62,9.06,8.62,284239.0,2.49822E8,7.34
000910,大亚圣象,101,0,2022-07-15,8.52,8.34,8.53,8.31,35595.0,2.99733E7,0.65
000911,南宁糖业,101,0,2022-07-15,9.0,8.84,9.03,8.61,63125.0,5.56935E7,1.95
000912,泸天化,101,0,2022-07-15,5.02,4.93,5.04,4.91,143794.0,7.1513904E7,0.92
000913,钱江摩托,101,0,2022-07-15,16.18,16.0,16.94,15.96,80904.0,1.3306E8,1.78
000915,华特达因,101,0,2022-07-15,40.8,40.06,40.97,39.78,38362.0,1.54422E8,1.64
000917,电广传媒,101,0,2022-07-15,4.98,4.74,4.99,4.72,190854.0,9.20346E7,1.35
000918,嘉凯城,101,0,2022-07-15,2.17,2.1,2.19,2.09,334719.0,7.09994E7,1.86
000919,金陵药业,101,0,2022-07-15,7.56,7.22,7.59,7.19,79493.0,5.8458E7,1.58
000920,沃顿科技,101,0,2022-07-15,8.4,8.25,8.52,8.23,33564.0,2.8038E7,0.8
000921,海信家电,101,0,2022-07-15,13.13,12.46,13.25,12.45,339346.0,4.36472992E8,3.76
000922,佳电股份,101,0,2022-07-15,9.9,10.08,10.23,9.69,401734.0,3.98905984E8,6.87
000923,河钢资源,101,0,2022-07-15,12.8,11.89,12.8,11.76,287497.0,3.48052992E8,4.58
000925,众合科技,101,0,2022-07-15,7.96,7.62,7.98,7.61,106696.0,8.25698E7,1.97
000926,福星股份,101,0,2022-07-15,4.56,4.3,4.57,4.3,382904.0,1.68458E8,4.09
000927,中国铁物,101,0,2022-07-15,2.8,2.75,2.81,2.74,208476.0,5.76925E7,0.55
000928,中钢国际,101,0,2022-07-15,6.01,5.74,6.05,5.72,193982.0,1.13142E8,1.51
000929,兰州黄河,101,0,2022-07-15,7.99,7.78,7.99,7.77,48752.0,3.83725E7,2.62
000930,中粮科技,101,0,2022-07-15,8.78,8.6,8.83,8.6,114935.0,9.99366E7,0.62
000931,中 关 村,101,0,2022-07-15,6.87,6.69,6.88,6.67,90318.0,6.0969E7,1.21
000932,华菱钢铁,101,0,2022-07-15,4.79,4.6,4.79,4.6,1003430.0,4.70704992E8,1.75
000933,神火股份,101,0,2022-07-15,13.15,13.08,13.52,13.07,672226.0,8.9513299E8,3.01
000935,四川双马,101,0,2022-07-15,22.33,22.02,22.96,21.97,47554.0,1.06286E8,0.62
000936,华西股份,101,0,2022-07-15,5.13,4.96,5.15,4.95,66378.0,3.33592E7,0.75
000937,冀中能源,101,0,2022-07-15,6.8,6.66,7.02,6.66,557647.0,3.83192992E8,1.92
000938,紫光股份,101,0,2022-07-15,19.92,19.61,20.09,19.52,181829.0,3.59435008E8,0.64
000948,南天信息,101,0,2022-07-15,11.46,11.2,11.61,11.19,52422.0,5.94889E7,1.57
000949,新乡化纤,101,0,2022-07-15,3.38,3.29,3.38,3.29,176359.0,5.86021E7,1.26
000950,重药控股,101,0,2022-07-15,5.54,5.27,5.57,5.24,523143.0,2.80027008E8,3.03
000951,中国重汽,101,0,2022-07-15,13.23,12.91,13.76,12.89,198658.0,2.62856E8,1.69
000952,广济药业,101,0,2022-07-15,7.18,6.9,7.19,6.88,52496.0,3.66104E7,1.71
000953,河化股份,101,0,2022-07-15,6.0,5.88,6.05,5.86,63524.0,3.76331E7,1.74
000955,欣龙控股,101,0,2022-07-15,4.28,4.08,4.28,4.07,82541.0,3.42021E7,1.54
000957,中通客车,101,0,2022-07-15,22.82,24.15,24.15,22.22,1334420.0,3.1037399E9,22.51
000958,电投产融,101,0,2022-07-15,4.99,4.89,5.02,4.86,333227.0,1.63914E8,3.02
000959,首钢股份,101,0,2022-07-15,4.6,4.4,4.61,4.36,442934.0,1.97307008E8,0.74
000960,锡业股份,101,0,2022-07-15,15.39,14.86,15.4,14.86,570377.0,8.6060102E8,3.42
000961,中南建设,101,0,2022-07-15,2.77,2.53,2.77,2.53,1136020.0,2.95929984E8,2.98
000962,东方钽业,101,0,2022-07-15,10.13,9.9,10.29,9.9,48827.0,4.91276E7,1.11
000963,华东医药,101,0,2022-07-15,46.24,45.99,47.95,45.5,126099.0,5.8967898E8,0.72
000965,天保基建,101,0,2022-07-15,5.37,5.07,5.42,5.06,963239.0,5.0124E8,8.68
000966,长源电力,101,0,2022-07-15,6.08,5.94,6.15,5.93,301103.0,1.81560992E8,2.72
000967,盈峰环境,101,0,2022-07-15,5.04,4.99,5.07,4.97,99457.0,4.98932E7,0.31
000968,蓝焰控股,101,0,2022-07-15,9.57,9.36,9.78,9.35,191079.0,1.82466E8,1.97
000969,安泰科技,101,0,2022-07-15,8.92,8.9,9.15,8.89,176987.0,1.59546E8,1.73
000970,中科三环,101,0,2022-07-15,18.02,18.65,19.32,17.73,1174850.0,2.19773005E9,9.66
000971,ST高升,101,0,2022-07-15,1.9,1.84,1.9,1.84,50465.0,9399260.0,0.6
000972,ST中基,101,0,2022-07-15,2.79,2.74,2.8,2.67,57485.0,1.56529E7,0.75
000973,佛塑科技,101,0,2022-07-15,4.41,4.37,4.47,4.36,85808.0,3.79402E7,0.89
000975,银泰黄金,101,0,2022-07-15,9.61,9.15,9.68,9.15,332704.0,3.11931008E8,1.36
000976,华铁股份,101,0,2022-07-15,4.54,4.4,4.56,4.39,199229.0,8.90806E7,1.25
000977,浪潮信息,101,0,2022-07-15,24.41,24.01,24.59,23.99,191523.0,4.64366016E8,1.32
000978,桂林旅游,101,0,2022-07-15,6.5,6.51,6.79,6.36,253704.0,1.66803008E8,7.05
000980,ST众泰,101,0,2022-07-15,3.53,3.54,3.64,3.49,450289.0,1.60115008E8,1.05
000981,*ST银亿,101,0,2022-07-15,1.57,1.57,1.59,1.55,342070.0,5.37382E7,0.61
000982,中银绒业,101,0,2022-07-15,2.12,2.08,2.15,2.08,596388.0,1.2578E8,1.4
000983,山西焦煤,101,0,2022-07-15,11.9,11.68,12.5,11.67,1027150.0,1.24218995E9,2.51
000985,大庆华科,101,0,2022-07-15,15.99,15.4,16.1,15.4,23757.0,3.72276E7,1.83
000987,越秀金控,101,0,2022-07-15,6.65,6.34,6.67,6.33,594441.0,3.85956992E8,1.18
000988,华工科技,101,0,2022-07-15,21.9,21.78,22.36,21.76,137653.0,3.03368E8,1.37
000989,九 芝 堂,101,0,2022-07-15,8.73,8.75,8.96,8.73,165549.0,1.46166E8,2.69
000990,诚志股份,101,0,2022-07-15,10.09,9.33,10.09,9.33,209445.0,1.993E8,1.67
000993,闽东电力,101,0,2022-07-15,14.4,14.06,14.58,14.0,239243.0,3.42566016E8,5.44
000995,*ST皇台,101,0,2022-07-15,19.0,18.98,19.45,18.98,101011.0,1.92200992E8,5.69
000996,中国中期,101,0,2022-07-15,6.68,6.49,6.69,6.49,55596.0,3.662E7,1.61
000997,新 大 陆,101,0,2022-07-15,12.67,12.46,12.74,12.46,74499.0,9.3605296E7,0.73
000998,隆平高科,101,0,2022-07-15,14.93,14.64,14.96,14.63,173389.0,2.55471008E8,1.34
000999,华润三九,101,0,2022-07-15,40.88,39.89,41.6,39.81,117619.0,4.76558016E8,1.2
001201,东瑞股份,101,0,2022-07-15,45.08,45.5,46.99,44.88,29931.0,1.36792E8,3.13
001202,炬申股份,101,0,2022-07-15,14.2,13.95,14.27,13.9,12225.0,1.71206E7,3.04
001203,大中矿业,101,0,2022-07-15,10.9,10.64,10.9,10.64,76121.0,8.18406E7,1.38
001205,盛航股份,101,0,2022-07-15,19.5,19.51,19.91,19.25,18372.0,3.58152E7,1.57
001206,依依股份,101,0,2022-07-15,31.98,30.62,31.98,30.62,6725.0,2.07636E7,1.13
001207,联科科技,101,0,2022-07-15,15.8,15.59,15.85,15.5,7473.0,1.17203E7,1.15
001208,华菱线缆,101,0,2022-07-15,13.8,13.2,14.24,13.13,182011.0,2.48980992E8,10.41
001209,洪兴股份,101,0,2022-07-15,15.13,14.42,15.13,14.37,11849.0,1.72674E7,3.6
001210,金房节能,101,0,2022-07-15,29.05,27.7,29.21,27.42,22193.0,6.28091E7,9.78
001211,双枪科技,101,0,2022-07-15,23.7,22.9,23.7,22.88,4269.0,9872450.0,2.37
001212,中旗新材,101,0,2022-07-15,35.0,34.96,35.82,34.11,46461.0,1.62836992E8,15.77
001213,中铁特货,101,0,2022-07-15,4.85,4.91,5.0,4.81,225109.0,1.10714E8,5.06
001215,千味央厨,101,0,2022-07-15,52.68,51.88,54.2,51.3,12035.0,6.36628E7,5.66
001216,华瓷股份,101,0,2022-07-15,13.8,14.02,14.71,13.44,243297.0,3.42652E8,38.64
001217,华尔泰,101,0,2022-07-15,12.95,12.62,13.06,12.6,17193.0,2.19883E7,2.07
001218,丽臣实业,101,0,2022-07-15,22.78,22.37,22.78,22.31,3060.0,6862880.0,0.97
001219,青岛食品,101,0,2022-07-15,20.66,20.25,20.8,20.23,15948.0,3.26797E7,5.53
001226,拓山重工,101,0,2022-07-15,37.5,38.02,39.25,36.7,48435.0,1.8329E8,25.95
001227,兰州银行,101,0,2022-07-15,4.65,4.64,4.71,4.64,251434.0,1.17444E8,4.41
001228,永泰运,101,0,2022-07-15,55.68,58.0,59.79,54.16,70625.0,4.05627008E8,27.19
001230,劲旅环境,101,0,2022-07-15,41.41,44.49,49.69,41.41,137603.0,6.25528E8,49.41
001234,泰慕士,101,0,2022-07-15,26.29,25.26,26.3,25.26,23589.0,6.06351E7,8.85
001266,宏英智能,101,0,2022-07-15,28.61,30.03,31.77,28.61,52339.0,1.56187008E8,20.36
001267,汇绿生态,101,0,2022-07-15,5.07,4.89,5.1,4.88,91556.0,4.54219E7,3.2
001268,联合精密,101,0,2022-07-15,28.93,29.7,30.59,28.8,53379.0,1.58047008E8,19.78
001270,铖昌科技,101,0,2022-07-15,86.0,90.9,94.7,85.0,71012.0,6.5343898E8,25.4
001288,运机集团,101,0,2022-07-15,16.33,15.99,16.45,15.95,21012.0,3.38445E7,5.25
001289,龙源电力,101,0,2022-07-15,22.4,22.12,22.59,21.97,72915.0,1.6204E8,5.47
001296,长江材料,101,0,2022-07-15,22.94,21.59,22.97,21.51,30196.0,6.65899E7,11.3
001308,康冠科技,101,0,2022-07-15,31.92,32.98,33.7,31.58,90928.0,2.97267008E8,16.46
001309,德明利,101,0,2022-07-15,45.1,50.16,50.16,45.06,58185.0,2.81414016E8,29.09
001313,粤海饲料,101,0,2022-07-15,11.65,11.12,11.65,11.07,99844.0,1.12787E8,9.98
001316,润贝航科,101,0,2022-07-15,39.14,39.44,39.7,38.5,23419.0,9.15942E7,11.71
001317,三羊马,101,0,2022-07-15,48.8,47.25,48.8,47.22,16258.0,7.7755296E7,8.13
001318,阳光乳业,101,0,2022-07-15,18.63,18.7,18.96,18.32,82162.0,1.53324E8,11.62
001319,铭科精技,101,0,2022-07-15,27.3,28.82,29.5,27.2,105283.0,3.03121984E8,29.78
001323,慕思股份,101,0,2022-07-15,42.66,42.9,43.77,42.16,22934.0,9.88154E7,5.73
001696,宗申动力,101,0,2022-07-15,6.04,6.66,6.66,6.0,304184.0,1.97807008E8,3.46
001872,招商港口,101,0,2022-07-15,14.81,14.3,14.98,14.28,37166.0,5.40715E7,0.63
001896,豫能控股,101,0,2022-07-15,6.37,6.09,6.4,6.05,621728.0,3.84808E8,5.4
001914,招商积余,101,0,2022-07-15,16.93,16.5,17.16,16.5,76378.0,1.28083E8,1.15
001965,招商公路,101,0,2022-07-15,7.66,7.57,7.76,7.57,59648.0,4.57065E7,0.31
001979,招商蛇口,101,0,2022-07-15,12.67,12.24,13.1,12.24,630426.0,7.90568E8,0.81
002001,新 和 成,101,0,2022-07-15,20.95,20.61,21.09,20.59,313402.0,6.5411898E8,1.03
002002,鸿达兴业,101,0,2022-07-15,3.47,3.36,3.47,3.36,493592.0,1.68295008E8,1.58
002003,伟星股份,101,0,2022-07-15,10.22,10.06,10.25,9.95,56707.0,5.69693E7,0.67
002004,华邦健康,101,0,2022-07-15,5.49,5.59,5.71,5.42,545339.0,3.05950016E8,2.96
002005,ST德豪,101,0,2022-07-15,1.71,1.79,1.81,1.66,387102.0,6.8098704E7,2.24
002006,精功科技,101,0,2022-07-15,34.0,31.69,34.3,30.73,221207.0,7.0153498E8,4.86
002007,华兰生物,101,0,2022-07-15,21.81,21.31,22.06,21.3,158104.0,3.43256992E8,1.01
002008,大族激光,101,0,2022-07-15,30.32,29.74,30.54,29.69,205259.0,6.1927898E8,2.1
002009,天奇股份,101,0,2022-07-15,17.8,17.43,18.05,17.4,88175.0,1.56022E8,2.38
002010,传化智联,101,0,2022-07-15,5.79,5.68,5.81,5.68,160902.0,9.2045904E7,0.6
002011,盾安环境,101,0,2022-07-15,13.97,14.82,14.82,13.8,266648.0,3.90391008E8,2.91
002012,凯恩股份,101,0,2022-07-15,6.05,5.95,6.23,5.9,364834.0,2.19568992E8,7.82
002013,中航机电,101,0,2022-07-15,12.13,11.81,12.22,11.81,334362.0,4.01964992E8,0.86
002014,永新股份,101,0,2022-07-15,6.55,6.61,6.82,6.55,26570.0,1.76602E7,0.44
002015,协鑫能科,101,0,2022-07-15,17.2,17.28,17.45,16.95,161481.0,2.77777984E8,1.19
002016,世荣兆业,101,0,2022-07-15,6.52,6.24,6.54,6.21,85622.0,5.41411E7,1.25
002017,东信和平,101,0,2022-07-15,11.67,11.58,11.72,11.34,60554.0,6.9936304E7,1.36
002019,亿帆医药,101,0,2022-07-15,13.07,12.69,13.1,12.67,98848.0,1.26897E8,1.16
002020,京新药业,101,0,2022-07-15,8.76,8.62,8.83,8.6,88277.0,7.6868096E7,1.34
002021,ST中捷,101,0,2022-07-15,1.86,1.8,1.87,1.79,63475.0,1.15541E7,0.92
002022,*ST 科华,101,0,2022-07-15,8.28,8.11,8.37,8.1,56928.0,4.66891E7,1.11
002023,海特高新,101,0,2022-07-15,9.55,9.24,9.55,9.23,89548.0,8.4012E7,1.31
002024,ST易购,101,0,2022-07-15,2.03,2.03,2.08,2.02,392849.0,8.0181904E7,0.53
002025,航天电器,101,0,2022-07-15,66.06,66.9,68.15,66.06,41324.0,2.78844992E8,0.91
002026,山东威达,101,0,2022-07-15,12.56,13.03,13.35,12.38,382766.0,4.97207008E8,9.03
002027,分众传媒,101,0,2022-07-15,6.24,6.19,6.31,6.17,794428.0,4.95732992E8,0.55
002028,思源电气,101,0,2022-07-15,42.8,42.65,43.95,42.57,112719.0,4.85247008E8,1.9
002029,七 匹 狼,101,0,2022-07-15,5.42,5.23,5.42,5.22,54279.0,2.86852E7,0.75
002030,达安基因,101,0,2022-07-15,17.77,18.2,18.57,17.57,579490.0,1.05336E9,4.23
002031,巨轮智能,101,0,2022-07-15,4.28,4.19,4.52,4.19,8866950.0,3.88194995E9,47.64
002032,苏 泊 尔,101,0,2022-07-15,52.17,52.27,53.94,51.71,17926.0,9.4789904E7,0.22
002033,丽江股份,101,0,2022-07-15,8.31,8.99,9.28,8.27,789761.0,7.0288397E8,14.37
002034,旺能环境,101,0,2022-07-15,21.28,21.12,21.58,20.85,28423.0,6.01224E7,0.67
002035,华帝股份,101,0,2022-07-15,5.95,5.81,6.0,5.78,269365.0,1.57938E8,3.54
002036,联创电子,101,0,2022-07-15,13.12,13.51,13.88,13.09,311143.0,4.22398016E8,2.96
002037,保利联合,101,0,2022-07-15,8.55,8.4,8.61,8.4,90690.0,7.6978E7,1.87
002038,双鹭药业,101,0,2022-07-15,9.36,9.1,9.37,9.09,97335.0,8.9524896E7,1.14
002039,黔源电力,101,0,2022-07-15,15.93,15.75,16.12,15.7,114611.0,1.8171E8,2.68
002040,南 京 港,101,0,2022-07-15,6.71,6.53,6.75,6.53,53688.0,3.55447E7,1.11
002041,登海种业,101,0,2022-07-15,20.1,19.56,20.18,19.54,80727.0,1.60424E8,0.92
002042,华孚时尚,101,0,2022-07-15,3.68,3.51,3.68,3.49,385579.0,1.37742E8,2.27
002043,兔 宝 宝,101,0,2022-07-15,9.72,9.47,9.76,9.44,92859.0,8.9055296E7,1.34
002044,美年健康,101,0,2022-07-15,5.18,4.98,5.2,4.96,464699.0,2.34688E8,1.21
